RandomForestClassifier,0.5583437950937951
KNeighborsClassifier,0.677042425516315
DecisionTreeClassifier,0.4537785062160062
GaussianNB,0.6540295537395975
LinearDiscriminantAnalysis,0.6951415721478968
SVC,0.6452705666283671
XGBClassifier,0.6656338627120137
